material_id,material_name,material_type,biodegradability_score,water_resistance,recycle_time_days,manufacturing_place,moisture_resistance,material_category,product_category,strength_final,weight_capacity_final,co2_emission_final,recyclability_final,cost_per_kg_final,cost_per_unit_final,co2_impact_index,cost_efficiency_index,material_suitability_score
198,Advanced Lignocellulosic Variant 22,Lignocellulosic (palm),0.044000000000000004,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.005200000000000001,0.08,0.9718181818181818,0.96,0.2606796598391846,13.387298458428102,0.028181818181818197,0.7393203401608154,0.29265021583426337
199,Advanced Agro-waste fiber Variant 23,Agro-waste fiber,0.917,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0046,0.08,0.5118181818181817,0.36,0.2606796598391846,13.387298458428102,0.4881818181818183,0.7393203401608154,0.3494502158342634
200,Advanced Bio-based protein Variant 24,Bio-based protein,0.5810000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0046,0.06,0.36818181818181817,0.18,0.2606796598391846,13.387298458428102,0.6318181818181818,0.7393203401608154,0.2734138521978997
201,Advanced Bio-based starch Variant 25,Bio-based starch,0.924,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0094,0.04,0.8736363636363635,0.34,0.2606796598391846,13.387298458428102,0.12636363636363646,0.7393203401608154,0.3035183976524452
202,Advanced Agro-waste polymer Variant 26,Agro-waste polymer,0.488,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0058,0.06,0.87,0.05,0.2606796598391846,13.387298458428102,0.13,0.7393203401608154,0.18358203401608156
203,Advanced Bio-based coated fiber Variant 27,Bio-based coated fiber,0.92,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.007200000000000001,0.02,0.7527272727272727,0.6,0.2606796598391846,13.387298458428102,0.2472727272727273,0.7393203401608154,0.3624593067433543
204,Advanced Natural fiber Variant 28,Natural fiber,0.47600000000000003,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.005,0.08,0.38272727272727275,0.17,0.2606796598391846,13.387298458428102,0.6172727272727272,0.7393203401608154,0.2583093067433543
205,Advanced Bio-based protein mimic Variant 29,Bio-based protein mimic,0.237,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0034,0.04,0.9427272727272727,0.46,0.2606796598391846,13.387298458428102,0.05727272727272725,0.7393203401608154,0.2160593067433543
206,Advanced Bio-based coated fiber Variant 30,Bio-based coated fiber,0.691,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0026000000000000003,0.1,0.4799999999999999,0.13,0.2606796598391846,13.387298458428102,0.52,0.7393203401608154,0.27623203401608154
207,Advanced Agro-waste particle Variant 31,Agro-waste particle,0.856,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0096,0.1,0.34909090909090906,0.15,0.2606796598391846,13.387298458428102,0.6509090909090909,0.7393203401608154,0.3198229431069906
208,Advanced Bio-based polymer films Variant 32,Bio-based polymer films,0.155,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008199999999999999,0.08,0.8999999999999999,0.35000000000000003,0.2606796598391846,13.387298458428102,0.10000000000000009,0.7393203401608154,0.19523203401608158
209,Advanced Bio-based Variant 33,Bio-based (microbial),0.65,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0036000000000000003,0.02,0.4127272727272727,0.23,0.2606796598391846,13.387298458428102,0.5872727272727273,0.7393203401608154,0.2810593067433543
210,Advanced Natural fiber Variant 34,Natural fiber,0.927,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0028,0.06,0.26181818181818184,0.48,0.2606796598391846,13.387298458428102,0.7381818181818182,0.7393203401608154,0.3955002158342634
211,Advanced Agro-waste composite Variant 35,Agro-waste composite,0.126,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0064,0.08,0.8818181818181817,0.46,0.2606796598391846,13.387298458428102,0.11818181818181828,0.7393203401608154,0.2142502158342634
212,Advanced Bio-based protein mimic Variant 36,Bio-based protein mimic,0.43700000000000006,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0022,0.08,0.24545454545454545,0.25,0.2606796598391846,13.387298458428102,0.7545454545454545,0.7393203401608154,0.281486579470627
213,Advanced Bio-based Variant 37,Bio-based (microbial),0.807,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0044,0.02,0.35909090909090907,0.5,0.2606796598391846,13.387298458428102,0.6409090909090909,0.7393203401608154,0.36417294310699067
214,Advanced Bio-based polyesters Variant 38,Bio-based polyesters,0.384,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.005200000000000001,0.04,0.6299999999999999,0.66,0.2606796598391846,13.387298458428102,0.3700000000000001,0.7393203401608154,0.3098320340160816
215,Advanced Lignocellulosic Variant 39,Lignocellulosic,0.7290000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.005,0.04,0.8172727272727273,0.92,0.2606796598391846,13.387298458428102,0.18272727272727274,0.7393203401608154,0.39480476128880887
216,Advanced Lignocellulosic Variant 40,Lignocellulosic (wood-like),0.055,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004200000000000001,0.04,0.9045454545454545,0.72,0.2606796598391846,13.387298458428102,0.09545454545454546,0.7393203401608154,0.2447774885615361
217,Advanced Bio-based coated fiber Variant 41,Bio-based coated fiber,0.23,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0034,0.1,0.2936363636363636,0.08,0.2606796598391846,13.387298458428102,0.7063636363636364,0.7393203401608154,0.2159183976524452
218,Advanced Bio-mineral composite Variant 42,Bio-mineral composite,0.9009999999999999,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0036000000000000003,0.1,0.47000000000000003,0.45,0.2606796598391846,13.387298458428102,0.53,0.7393203401608154,0.37298203401608154
219,Advanced Natural fiber Variant 43,Natural fiber (coir),0.515,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0022,0.04,0.8672727272727273,0.28,0.2606796598391846,13.387298458428102,0.1327272727272727,0.7393203401608154,0.2290047612888088
220,Advanced Natural fiber Variant 44,Natural fiber (protein),0.161,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008199999999999999,0.02,1.0,0.35000000000000003,0.2606796598391846,13.387298458428102,0.0,0.7393203401608154,0.17413203401608157
221,Advanced Agro-waste fiber Variant 45,Agro-waste fiber,0.804,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0048,0.1,0.6599999999999999,0.8300000000000001,0.2606796598391846,13.387298458428102,0.3400000000000001,0.7393203401608154,0.4157320340160816
222,Advanced Bio-mineral composite Variant 46,Bio-mineral composite,0.716,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.007200000000000001,0.02,0.5327272727272727,0.68,0.2606796598391846,13.387298458428102,0.4672727272727273,0.7393203401608154,0.36985930674335427
223,Advanced Bio-based polymer films Variant 47,Bio-based polymer films,0.81,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006200000000000001,0.02,0.5336363636363637,0.4,0.2606796598391846,13.387298458428102,0.4663636363636363,0.7393203401608154,0.3276183976524452
224,Advanced Natural fiber Variant 48,Natural fiber (coir),0.318,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008199999999999999,0.04,0.4799999999999999,0.33,0.2606796598391846,13.387298458428102,0.52,0.7393203401608154,0.24968203401608152
225,Advanced Fiber-based from agro-residues Variant 49,Fiber-based from agro-residues,0.882,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0046,0.1,0.27454545454545454,0.06,0.2606796598391846,13.387298458428102,0.7254545454545455,0.7393203401608154,0.31192748856153607
226,Advanced Agro-waste polymer Variant 50,Agro-waste polymer,0.1,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0066,0.08,0.71,0.02,0.2606796598391846,13.387298458428102,0.29000000000000004,0.7393203401608154,0.13958203401608155
227,Advanced Agro-waste particle Variant 51,Agro-waste particle,0.38,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008400000000000001,0.08,0.18818181818181817,0.41000000000000003,0.2606796598391846,13.387298458428102,0.8118181818181818,0.7393203401608154,0.31221385219789977
228,Advanced Bio-based protein Variant 52,Bio-based protein,0.8200000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0024,0.06,0.7636363636363636,0.9500000000000001,0.2606796598391846,13.387298458428102,0.23636363636363644,0.7393203401608154,0.4231683976524452
229,Advanced Regenerated cellulose Variant 53,Regenerated cellulose,0.484,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0064,0.06,0.8236363636363635,0.25,0.2606796598391846,13.387298458428102,0.1763636363636365,0.7393203401608154,0.2277683976524452
230,Advanced Fiber-based from agro-residues Variant 54,Fiber-based from agro-residues,0.798,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008400000000000001,0.02,0.20727272727272728,0.3,0.2606796598391846,13.387298458428102,0.7927272727272727,0.7393203401608154,0.3390047612888088
231,Advanced Bio-based starch Variant 55,Bio-based starch,0.28600000000000003,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0044,0.08,0.8063636363636364,0.32,0.2606796598391846,13.387298458428102,0.1936363636363636,0.7393203401608154,0.21729567037971792
232,Advanced Bio-based protein Variant 56,Bio-based protein,0.626,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0032,0.02,0.34909090909090906,0.87,0.2606796598391846,13.387298458428102,0.6509090909090909,0.7393203401608154,0.41172294310699065
233,Advanced Bio-based composite Variant 57,Bio-based composite,0.405,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0094,0.1,0.5563636363636364,0.36,0.2606796598391846,13.387298458428102,0.4436363636363636,0.7393203401608154,0.27339567037971796
234,Advanced Agro-waste polymer Variant 58,Agro-waste polymer,0.106,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.01,0.02,0.25727272727272726,0.52,0.2606796598391846,13.387298458428102,0.7427272727272727,0.7393203401608154,0.27460476128880884
235,Advanced Bio-based polysaccharide Variant 59,Bio-based polysaccharide,0.247,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.003,0.02,0.1890909090909091,0.63,0.2606796598391846,13.387298458428102,0.8109090909090909,0.7393203401608154,0.32282294310699067
236,Advanced Regenerated cellulose Variant 60,Regenerated cellulose,0.7120000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0026000000000000003,0.1,0.769090909090909,0.4,0.2606796598391846,13.387298458428102,0.23090909090909095,0.7393203401608154,0.3044729431069907
237,Advanced Agro-waste particle Variant 61,Agro-waste particle,0.17500000000000002,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.009000000000000001,0.02,0.9054545454545454,0.39,0.2606796598391846,13.387298458428102,0.0945454545454546,0.7393203401608154,0.193886579470627
238,Advanced Natural fiber Variant 62,Natural fiber (protein),0.81,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0034,0.04,0.35272727272727267,0.81,0.2606796598391846,13.387298458428102,0.6472727272727273,0.7393203401608154,0.4310093067433543
239,Advanced Bio-based polysaccharide Variant 63,Bio-based polysaccharide,0.289,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0044,0.1,0.42818181818181816,0.78,0.2606796598391846,13.387298458428102,0.5718181818181818,0.7393203401608154,0.35156385219789976
240,Advanced Lignocellulosic Variant 64,Lignocellulosic,0.68,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0074,0.08,0.7418181818181817,0.8300000000000001,0.2606796598391846,13.387298458428102,0.2581818181818183,0.7393203401608154,0.38560021583426346
241,Advanced Fiber-based from agro-residues Variant 65,Fiber-based from agro-residues,0.915,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0046,0.06,0.7327272727272727,0.2,0.2606796598391846,13.387298458428102,0.26727272727272733,0.7393203401608154,0.2910593067433543
242,Advanced Recycled fiber composite Variant 66,Recycled fiber composite,0.43100000000000005,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008199999999999999,0.02,0.32727272727272727,0.93,0.2606796598391846,13.387298458428102,0.6727272727272727,0.7393203401608154,0.39790476128880886
243,Advanced Metal Variant 67,Metal (steel),0.359,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0064,0.1,0.5045454545454545,0.17,0.2606796598391846,13.387298458428102,0.4954545454545455,0.7393203401608154,0.2329274885615361
244,Advanced Bio-based Variant 68,Bio-based (algae),0.195,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0048,0.02,0.22909090909090907,0.88,0.2606796598391846,13.387298458428102,0.770909090909091,0.7393203401608154,0.3614729431069907
245,Advanced Inorganic Variant 69,Inorganic (silicate),0.092,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0022,0.1,0.9354545454545454,0.96,0.2606796598391846,13.387298458428102,0.06454545454545457,0.7393203401608154,0.306736579470627
246,Advanced Bio-based polymer Variant 70,Bio-based polymer,0.5810000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0022,0.08,0.639090909090909,0.19,0.2606796598391846,13.387298458428102,0.36090909090909096,0.7393203401608154,0.25172294310699067
247,Advanced Agro-waste composite Variant 71,Agro-waste composite,0.292,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0066,0.08,0.42272727272727273,0.97,0.2606796598391846,13.387298458428102,0.5772727272727273,0.7393203401608154,0.3871093067433543
248,Advanced Bio-based polyesters Variant 72,Bio-based polyesters,0.687,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006200000000000001,0.02,0.6754545454545454,0.88,0.2606796598391846,13.387298458428102,0.3245454545454546,0.7393203401608154,0.39098657947062704
249,Advanced Bio-based Variant 73,Bio-based (microbial),0.29300000000000004,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0032,0.04,0.8609090909090908,0.44,0.2606796598391846,13.387298458428102,0.13909090909090915,0.7393203401608154,0.22859112492517247
250,Advanced Recycled fossil plastic Variant 74,Recycled fossil plastic,0.6709999999999999,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0026000000000000003,0.08,0.23363636363636361,0.24,0.2606796598391846,13.387298458428102,0.7663636363636364,0.7393203401608154,0.31586839765244523
251,Advanced Bio-based starch Variant 75,Bio-based starch,0.8340000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0068,0.08,0.7781818181818181,0.11,0.2606796598391846,13.387298458428102,0.22181818181818191,0.7393203401608154,0.26091385219789975
252,Advanced Fiber-based Variant 76,Fiber-based (cellulosic),0.524,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0066,0.04,0.3536363636363636,0.65,0.2606796598391846,13.387298458428102,0.6463636363636365,0.7393203401608154,0.3568183976524452
253,Advanced Fiber-based Variant 77,Fiber-based,0.076,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0086,0.06,0.18545454545454543,0.9500000000000001,0.2606796598391846,13.387298458428102,0.8145454545454546,0.7393203401608154,0.370936579470627
254,Advanced Natural fiber Variant 78,Natural fiber (animal),0.6900000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0056,0.1,0.6136363636363636,0.7000000000000001,0.2606796598391846,13.387298458428102,0.38636363636363635,0.7393203401608154,0.3774683976524452
255,Advanced Agro-waste composite Variant 79,Agro-waste composite,0.353,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0046,0.04,0.6509090909090908,0.8,0.2606796598391846,13.387298458428102,0.34909090909090923,0.7393203401608154,0.3309411249251725
256,Advanced Recycled fossil plastic Variant 80,Recycled fossil plastic,0.11599999999999999,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0078,0.1,0.8536363636363636,0.8300000000000001,0.2606796598391846,13.387298458428102,0.14636363636363636,0.7393203401608154,0.2939183976524452
257,Advanced Bio-based composite Variant 81,Bio-based composite,0.48700000000000004,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006,0.06,0.41181818181818175,0.9500000000000001,0.2606796598391846,13.387298458428102,0.5881818181818183,0.7393203401608154,0.40930021583426346
258,Advanced Bio-based polymer Variant 82,Bio-based polymer,0.34299999999999997,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0034,0.06,0.8090909090909091,0.05,0.2606796598391846,13.387298458428102,0.19090909090909092,0.7393203401608154,0.16732294310699064
259,Advanced Bio-based polymer Variant 83,Bio-based polymer,0.08199999999999999,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.005,0.08,0.5881818181818181,0.98,0.2606796598391846,13.387298458428102,0.41181818181818186,0.7393203401608154,0.34066385219789974
260,Advanced Bio-based polymer Variant 84,Bio-based polymer,0.728,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004,0.08,0.5436363636363636,0.75,0.2606796598391846,13.387298458428102,0.4563636363636364,0.7393203401608154,0.3957683976524452
261,Advanced Fiber-based from agro-residues Variant 85,Fiber-based from agro-residues,0.516,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0022,0.1,0.37090909090909085,0.53,0.2606796598391846,13.387298458428102,0.6290909090909091,0.7393203401608154,0.3407911249251725
262,Advanced Lignocellulosic Variant 86,Lignocellulosic (wood-like),0.35700000000000004,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008400000000000001,0.06,0.7818181818181817,0.26,0.2606796598391846,13.387298458428102,0.21818181818181825,0.7393203401608154,0.21540021583426336
263,Advanced Bio-mineral composite Variant 87,Bio-mineral composite,0.395,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0054,0.02,0.6281818181818181,0.64,0.2606796598391846,13.387298458428102,0.37181818181818194,0.7393203401608154,0.30371385219789976
264,Advanced Regenerated cellulose Variant 88,Regenerated cellulose,0.73,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0048,0.08,0.49636363636363634,0.06,0.2606796598391846,13.387298458428102,0.5036363636363637,0.7393203401608154,0.26299567037971794
265,Advanced Bio-based polyester Variant 89,Bio-based polyester,0.091,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0056,0.02,0.6927272727272727,0.92,0.2606796598391846,13.387298458428102,0.30727272727272725,0.7393203401608154,0.3077093067433543
266,Advanced Bio-based coated fiber Variant 90,Bio-based coated fiber,0.29100000000000004,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0066,0.02,0.34545454545454546,0.05,0.2606796598391846,13.387298458428102,0.6545454545454545,0.7393203401608154,0.198686579470627
267,Advanced Natural fiber Variant 91,Natural fiber (protein),0.798,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.009000000000000001,0.06,0.21636363636363637,0.79,0.2606796598391846,13.387298458428102,0.7836363636363637,0.7393203401608154,0.44424567037971796
268,Advanced Fiber-based Variant 92,Fiber-based (cellulosic),0.6070000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.009800000000000001,0.04,0.5745454545454546,0.18,0.2606796598391846,13.387298458428102,0.4254545454545454,0.7393203401608154,0.2539774885615361
269,Advanced Recycled fiber composite Variant 93,Recycled fiber composite,0.247,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0048,0.04,0.6172727272727273,0.73,0.2606796598391846,13.387298458428102,0.3827272727272727,0.7393203401608154,0.30445476128880883
270,Advanced Bio-based composite Variant 94,Bio-based composite,0.272,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0036000000000000003,0.02,0.28818181818181815,0.67,0.2606796598391846,13.387298458428102,0.7118181818181819,0.7393203401608154,0.3248138521978997
271,Advanced Bio-based coated fiber Variant 95,Bio-based coated fiber,0.37200000000000005,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.003,0.04,0.35545454545454547,0.31,0.2606796598391846,13.387298458428102,0.6445454545454545,0.7393203401608154,0.264936579470627
272,Advanced Bio-based composite Variant 96,Bio-based composite,0.653,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0076,0.1,0.8209090909090908,0.89,0.2606796598391846,13.387298458428102,0.1790909090909092,0.7393203401608154,0.3896911249251725
273,Advanced Bio-based Variant 97,Bio-based (algae),0.11,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.003,0.04,0.3563636363636364,0.58,0.2606796598391846,13.387298458428102,0.6436363636363636,0.7393203401608154,0.2795456703797179
274,Advanced Lignocellulosic Variant 98,Lignocellulosic (wood-like),0.399,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0054,0.02,0.6681818181818181,0.8,0.2606796598391846,13.387298458428102,0.3318181818181819,0.7393203401608154,0.3323138521978998
275,Advanced Lignocellulosic Variant 99,Lignocellulosic (wood-like),0.913,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0076,0.04,0.6345454545454545,0.39,0.2606796598391846,13.387298458428102,0.3654545454545455,0.7393203401608154,0.3353274885615361
276,Advanced Bio-based polysaccharide Variant 100,Bio-based polysaccharide,0.129,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0026000000000000003,0.1,0.42636363636363633,0.03,0.2606796598391846,13.387298458428102,0.5736363636363637,0.7393203401608154,0.1772956703797179
277,Advanced Metal Variant 101,Metal (aluminium),0.705,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004200000000000001,0.06,0.6481818181818181,0.14,0.2606796598391846,13.387298458428102,0.3518181818181819,0.7393203401608154,0.25591385219789975
278,Advanced Metal Variant 102,Metal (steel),0.302,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.006200000000000001,0.02,0.97,0.11,0.2606796598391846,13.387298458428102,0.030000000000000027,0.7393203401608154,0.14978203401608153
279,Advanced Bio-based Variant 103,Bio-based (algae),0.35000000000000003,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0034,0.06,0.9281818181818181,0.12,0.2606796598391846,13.387298458428102,0.07181818181818189,0.7393203401608154,0.17046385219789972
280,Advanced Bio-based polysaccharide Variant 104,Bio-based polysaccharide,0.438,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0092,0.04,0.3918181818181818,0.18,0.2606796598391846,13.387298458428102,0.6081818181818182,0.7393203401608154,0.24675021583426338
281,Advanced Lignocellulosic Variant 105,Lignocellulosic,0.342,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0048,0.06,0.7609090909090909,0.33,0.2606796598391846,13.387298458428102,0.23909090909090913,0.7393203401608154,0.22834112492517247
282,Advanced Inorganic Variant 106,Inorganic (silicate),0.302,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0074,0.08,0.41181818181818175,0.0,0.2606796598391846,13.387298458428102,0.5881818181818183,0.7393203401608154,0.19590021583426337
283,Advanced Bio-based polymer Variant 107,Bio-based polymer (starch),0.855,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0068,0.1,0.20545454545454545,0.18,0.2606796598391846,13.387298458428102,0.7945454545454546,0.7393203401608154,0.339336579470627
284,Advanced Lignocellulosic Variant 108,Lignocellulosic,0.8320000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.008400000000000001,0.1,0.7599999999999999,0.26,0.2606796598391846,13.387298458428102,0.2400000000000001,0.7393203401608154,0.2968320340160816
285,Advanced Fiber-based Variant 109,Fiber-based,0.975,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0046,0.02,0.7472727272727273,0.53,0.2606796598391846,13.387298458428102,0.2527272727272727,0.7393203401608154,0.35660476128880886
286,Advanced Fiber-based Variant 110,Fiber-based (cellulosic),0.349,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004200000000000001,0.08,0.34818181818181815,0.45,0.2606796598391846,13.387298458428102,0.6518181818181819,0.7393203401608154,0.2985138521978997
287,Advanced Bio-based polymer Variant 111,Bio-based polymer,0.467,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0066,0.02,0.2545454545454545,0.9,0.2606796598391846,13.387298458428102,0.7454545454545455,0.7393203401608154,0.4041774885615361
288,Advanced Regenerated cellulose Variant 112,Regenerated cellulose,0.315,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0054,0.06,0.4436363636363636,0.18,0.2606796598391846,13.387298458428102,0.5563636363636364,0.7393203401608154,0.22616839765244517
289,Advanced Bio-based coated fiber Variant 113,Bio-based coated fiber,0.9450000000000001,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0022,0.06,0.4509090909090909,0.35000000000000003,0.2606796598391846,13.387298458428102,0.5490909090909091,0.7393203401608154,0.35314112492517247
290,Advanced Fiber-based Variant 114,Fiber-based,0.449,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0054,0.04,0.7418181818181817,0.05,0.2606796598391846,13.387298458428102,0.2581818181818183,0.7393203401608154,0.18645021583426338
291,Advanced Fiber-based Variant 115,Fiber-based,0.613,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0044,0.04,0.6036363636363636,0.73,0.2606796598391846,13.387298458428102,0.39636363636363636,0.7393203401608154,0.3606183976524452
292,Advanced Lignocellulosic Variant 116,Lignocellulosic (palm),0.19399999999999998,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0076,0.04,0.8509090909090908,0.98,0.2606796598391846,13.387298458428102,0.14909090909090916,0.7393203401608154,0.3238411249251725
293,Advanced Fiber-based Variant 117,Fiber-based (cellulosic),0.008,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.0074,0.02,0.20090909090909093,0.78,0.2606796598391846,13.387298458428102,0.7990909090909091,0.7393203401608154,0.3168911249251725
294,Advanced Lignocellulosic Variant 118,Lignocellulosic (palm),0.057,0.2857142857142857,108.57142857142856,India,0.3359999999999999,Plastic,Cosmetics,0.004200000000000001,0.08,0.7918181818181818,0.16,0.2606796598391846,13.387298458428102,0.20818181818181825,0.7393203401608154,0.15235021583426336
