material_id,material_name,material_type,biodegradability_score,water_resistance,recycle_time_days,manufacturing_place,moisture_resistance,material_category,product_category,strength_final,weight_capacity_final,co2_emission_final,recyclability_final,cost_per_kg_final,cost_per_unit_final
180,Advanced Bio-based polymer films Variant 4,Bio-based polymer films,86.1,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.6,4.0,96.1,27.0,189.61702127659575,13.387298458428102
181,Advanced Natural fiber Variant 5,Natural fiber,54.5,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.0,5.0,102.3,50.0,189.61702127659575,13.387298458428102
182,Advanced Bio-based composite Variant 6,Bio-based composite,93.8,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.4,3.0,68.5,86.0,189.61702127659575,13.387298458428102
183,Advanced Natural fiber Variant 7,Natural fiber,76.4,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.5,2.0,66.2,83.0,189.61702127659575,13.387298458428102
184,Advanced Inorganic Variant 8,Inorganic (silicate),45.8,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.5,2.0,37.6,20.0,189.61702127659575,13.387298458428102
185,Advanced Inorganic Variant 9,Inorganic (silicate),19.8,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.7,3.0,100.4,30.0,189.61702127659575,13.387298458428102
186,Advanced Bio-based composite Variant 10,Bio-based composite,15.4,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.2,5.0,24.8,69.0,189.61702127659575,13.387298458428102
187,Advanced Recycled fossil plastic Variant 11,Recycled fossil plastic,20.8,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.2,1.0,22.6,29.0,189.61702127659575,13.387298458428102
188,Advanced Bio-based polymer Variant 12,Bio-based polymer (starch),1.9,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.3,3.0,50.3,41.0,189.61702127659575,13.387298458428102
189,Advanced Bio-based starch Variant 13,Bio-based starch,97.4,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.4,5.0,45.2,31.0,189.61702127659575,13.387298458428102
190,Advanced Agro-waste composite Variant 14,Agro-waste composite,92.6,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.2,5.0,106.7,60.0,189.61702127659575,13.387298458428102
191,Advanced Regenerated cellulose Variant 15,Regenerated cellulose,90.9,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.8,2.0,67.3,0.0,189.61702127659575,13.387298458428102
192,Advanced Bio-based polyesters Variant 16,Bio-based polyesters,82.5,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.2,1.0,104.1,48.0,189.61702127659575,13.387298458428102
193,Advanced Bio-based coated fiber Variant 17,Bio-based coated fiber,17.7,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.5,3.0,71.2,14.0,189.61702127659575,13.387298458428102
194,Advanced Bio-based polymer Variant 18,Bio-based polymer,47.5,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.3,5.0,63.6,36.0,189.61702127659575,13.387298458428102
195,Advanced Agro-waste particle Variant 19,Agro-waste particle,94.5,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.7,5.0,90.6,83.0,189.61702127659575,13.387298458428102
196,Advanced Fiber-based Variant 20,Fiber-based (cellulosic),6.3,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.9,4.0,93.8,73.0,189.61702127659575,13.387298458428102
197,Advanced Bio-based polyester Variant 21,Bio-based polyester,21.1,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.6,5.0,100.7,93.0,189.61702127659575,13.387298458428102
198,Advanced Lignocellulosic Variant 22,Lignocellulosic (palm),4.4,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.6,4.0,106.9,96.0,189.61702127659575,13.387298458428102
199,Advanced Agro-waste fiber Variant 23,Agro-waste fiber,91.7,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.3,4.0,56.3,36.0,189.61702127659575,13.387298458428102
200,Advanced Bio-based protein Variant 24,Bio-based protein,58.1,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.3,3.0,40.5,18.0,189.61702127659575,13.387298458428102
201,Advanced Bio-based starch Variant 25,Bio-based starch,92.4,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.7,2.0,96.1,34.0,189.61702127659575,13.387298458428102
202,Advanced Agro-waste polymer Variant 26,Agro-waste polymer,48.8,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.9,3.0,95.7,5.0,189.61702127659575,13.387298458428102
203,Advanced Bio-based coated fiber Variant 27,Bio-based coated fiber,92.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.6,1.0,82.8,60.0,189.61702127659575,13.387298458428102
204,Advanced Natural fiber Variant 28,Natural fiber,47.6,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.5,4.0,42.1,17.0,189.61702127659575,13.387298458428102
205,Advanced Bio-based protein mimic Variant 29,Bio-based protein mimic,23.7,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.7,2.0,103.7,46.0,189.61702127659575,13.387298458428102
206,Advanced Bio-based coated fiber Variant 30,Bio-based coated fiber,69.1,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.3,5.0,52.8,13.0,189.61702127659575,13.387298458428102
207,Advanced Agro-waste particle Variant 31,Agro-waste particle,85.6,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.8,5.0,38.4,15.0,189.61702127659575,13.387298458428102
208,Advanced Bio-based polymer films Variant 32,Bio-based polymer films,15.5,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.1,4.0,99.0,35.0,189.61702127659575,13.387298458428102
209,Advanced Bio-based Variant 33,Bio-based (microbial),65.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.8,1.0,45.4,23.0,189.61702127659575,13.387298458428102
210,Advanced Natural fiber Variant 34,Natural fiber,92.7,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.4,3.0,28.8,48.0,189.61702127659575,13.387298458428102
211,Advanced Agro-waste composite Variant 35,Agro-waste composite,12.6,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.2,4.0,97.0,46.0,189.61702127659575,13.387298458428102
212,Advanced Bio-based protein mimic Variant 36,Bio-based protein mimic,43.7,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.1,4.0,27.0,25.0,189.61702127659575,13.387298458428102
213,Advanced Bio-based Variant 37,Bio-based (microbial),80.7,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.2,1.0,39.5,50.0,189.61702127659575,13.387298458428102
214,Advanced Bio-based polyesters Variant 38,Bio-based polyesters,38.4,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.6,2.0,69.3,66.0,189.61702127659575,13.387298458428102
215,Advanced Lignocellulosic Variant 39,Lignocellulosic,72.9,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.5,2.0,89.9,92.0,189.61702127659575,13.387298458428102
216,Advanced Lignocellulosic Variant 40,Lignocellulosic (wood-like),5.5,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.1,2.0,99.5,72.0,189.61702127659575,13.387298458428102
217,Advanced Bio-based coated fiber Variant 41,Bio-based coated fiber,23.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.7,5.0,32.3,8.0,189.61702127659575,13.387298458428102
218,Advanced Bio-mineral composite Variant 42,Bio-mineral composite,90.1,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.8,5.0,51.7,45.0,189.61702127659575,13.387298458428102
219,Advanced Natural fiber Variant 43,Natural fiber (coir),51.5,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.1,2.0,95.4,28.0,189.61702127659575,13.387298458428102
220,Advanced Natural fiber Variant 44,Natural fiber (protein),16.1,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.1,1.0,110.0,35.0,189.61702127659575,13.387298458428102
221,Advanced Agro-waste fiber Variant 45,Agro-waste fiber,80.4,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.4,5.0,72.6,83.0,189.61702127659575,13.387298458428102
222,Advanced Bio-mineral composite Variant 46,Bio-mineral composite,71.6,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.6,1.0,58.6,68.0,189.61702127659575,13.387298458428102
223,Advanced Bio-based polymer films Variant 47,Bio-based polymer films,81.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.1,1.0,58.7,40.0,189.61702127659575,13.387298458428102
224,Advanced Natural fiber Variant 48,Natural fiber (coir),31.8,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.1,2.0,52.8,33.0,189.61702127659575,13.387298458428102
225,Advanced Fiber-based from agro-residues Variant 49,Fiber-based from agro-residues,88.2,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.3,5.0,30.2,6.0,189.61702127659575,13.387298458428102
226,Advanced Agro-waste polymer Variant 50,Agro-waste polymer,10.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.3,4.0,78.1,2.0,189.61702127659575,13.387298458428102
227,Advanced Agro-waste particle Variant 51,Agro-waste particle,38.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.2,4.0,20.7,41.0,189.61702127659575,13.387298458428102
228,Advanced Bio-based protein Variant 52,Bio-based protein,82.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.2,3.0,84.0,95.0,189.61702127659575,13.387298458428102
229,Advanced Regenerated cellulose Variant 53,Regenerated cellulose,48.4,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.2,3.0,90.6,25.0,189.61702127659575,13.387298458428102
230,Advanced Fiber-based from agro-residues Variant 54,Fiber-based from agro-residues,79.8,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.2,1.0,22.8,30.0,189.61702127659575,13.387298458428102
231,Advanced Bio-based starch Variant 55,Bio-based starch,28.6,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.2,4.0,88.7,32.0,189.61702127659575,13.387298458428102
232,Advanced Bio-based protein Variant 56,Bio-based protein,62.6,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.6,1.0,38.4,87.0,189.61702127659575,13.387298458428102
233,Advanced Bio-based composite Variant 57,Bio-based composite,40.5,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.7,5.0,61.2,36.0,189.61702127659575,13.387298458428102
234,Advanced Agro-waste polymer Variant 58,Agro-waste polymer,10.6,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,5.0,1.0,28.3,52.0,189.61702127659575,13.387298458428102
235,Advanced Bio-based polysaccharide Variant 59,Bio-based polysaccharide,24.7,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.5,1.0,20.8,63.0,189.61702127659575,13.387298458428102
236,Advanced Regenerated cellulose Variant 60,Regenerated cellulose,71.2,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.3,5.0,84.6,40.0,189.61702127659575,13.387298458428102
237,Advanced Agro-waste particle Variant 61,Agro-waste particle,17.5,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.5,1.0,99.6,39.0,189.61702127659575,13.387298458428102
238,Advanced Natural fiber Variant 62,Natural fiber (protein),81.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.7,2.0,38.8,81.0,189.61702127659575,13.387298458428102
239,Advanced Bio-based polysaccharide Variant 63,Bio-based polysaccharide,28.9,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.2,5.0,47.1,78.0,189.61702127659575,13.387298458428102
240,Advanced Lignocellulosic Variant 64,Lignocellulosic,68.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.7,4.0,81.6,83.0,189.61702127659575,13.387298458428102
241,Advanced Fiber-based from agro-residues Variant 65,Fiber-based from agro-residues,91.5,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.3,3.0,80.6,20.0,189.61702127659575,13.387298458428102
242,Advanced Recycled fiber composite Variant 66,Recycled fiber composite,43.1,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.1,1.0,36.0,93.0,189.61702127659575,13.387298458428102
243,Advanced Metal Variant 67,Metal (steel),35.9,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.2,5.0,55.5,17.0,189.61702127659575,13.387298458428102
244,Advanced Bio-based Variant 68,Bio-based (algae),19.5,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.4,1.0,25.2,88.0,189.61702127659575,13.387298458428102
245,Advanced Inorganic Variant 69,Inorganic (silicate),9.2,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.1,5.0,102.9,96.0,189.61702127659575,13.387298458428102
246,Advanced Bio-based polymer Variant 70,Bio-based polymer,58.1,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.1,4.0,70.3,19.0,189.61702127659575,13.387298458428102
247,Advanced Agro-waste composite Variant 71,Agro-waste composite,29.2,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.3,4.0,46.5,97.0,189.61702127659575,13.387298458428102
248,Advanced Bio-based polyesters Variant 72,Bio-based polyesters,68.7,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.1,1.0,74.3,88.0,189.61702127659575,13.387298458428102
249,Advanced Bio-based Variant 73,Bio-based (microbial),29.3,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.6,2.0,94.7,44.0,189.61702127659575,13.387298458428102
250,Advanced Recycled fossil plastic Variant 74,Recycled fossil plastic,67.1,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.3,4.0,25.7,24.0,189.61702127659575,13.387298458428102
251,Advanced Bio-based starch Variant 75,Bio-based starch,83.4,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.4,4.0,85.6,11.0,189.61702127659575,13.387298458428102
252,Advanced Fiber-based Variant 76,Fiber-based (cellulosic),52.4,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.3,2.0,38.9,65.0,189.61702127659575,13.387298458428102
253,Advanced Fiber-based Variant 77,Fiber-based,7.6,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.3,3.0,20.4,95.0,189.61702127659575,13.387298458428102
254,Advanced Natural fiber Variant 78,Natural fiber (animal),69.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.8,5.0,67.5,70.0,189.61702127659575,13.387298458428102
255,Advanced Agro-waste composite Variant 79,Agro-waste composite,35.3,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.3,2.0,71.6,80.0,189.61702127659575,13.387298458428102
256,Advanced Recycled fossil plastic Variant 80,Recycled fossil plastic,11.6,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.9,5.0,93.9,83.0,189.61702127659575,13.387298458428102
257,Advanced Bio-based composite Variant 81,Bio-based composite,48.7,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.0,3.0,45.3,95.0,189.61702127659575,13.387298458428102
258,Advanced Bio-based polymer Variant 82,Bio-based polymer,34.3,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.7,3.0,89.0,5.0,189.61702127659575,13.387298458428102
259,Advanced Bio-based polymer Variant 83,Bio-based polymer,8.2,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.5,4.0,64.7,98.0,189.61702127659575,13.387298458428102
260,Advanced Bio-based polymer Variant 84,Bio-based polymer,72.8,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.0,4.0,59.8,75.0,189.61702127659575,13.387298458428102
261,Advanced Fiber-based from agro-residues Variant 85,Fiber-based from agro-residues,51.6,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.1,5.0,40.8,53.0,189.61702127659575,13.387298458428102
262,Advanced Lignocellulosic Variant 86,Lignocellulosic (wood-like),35.7,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.2,3.0,86.0,26.0,189.61702127659575,13.387298458428102
263,Advanced Bio-mineral composite Variant 87,Bio-mineral composite,39.5,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.7,1.0,69.1,64.0,189.61702127659575,13.387298458428102
264,Advanced Regenerated cellulose Variant 88,Regenerated cellulose,73.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.4,4.0,54.6,6.0,189.61702127659575,13.387298458428102
265,Advanced Bio-based polyester Variant 89,Bio-based polyester,9.1,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.8,1.0,76.2,92.0,189.61702127659575,13.387298458428102
266,Advanced Bio-based coated fiber Variant 90,Bio-based coated fiber,29.1,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.3,1.0,38.0,5.0,189.61702127659575,13.387298458428102
267,Advanced Natural fiber Variant 91,Natural fiber (protein),79.8,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.5,3.0,23.8,79.0,189.61702127659575,13.387298458428102
268,Advanced Fiber-based Variant 92,Fiber-based (cellulosic),60.7,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.9,2.0,63.2,18.0,189.61702127659575,13.387298458428102
269,Advanced Recycled fiber composite Variant 93,Recycled fiber composite,24.7,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.4,2.0,67.9,73.0,189.61702127659575,13.387298458428102
270,Advanced Bio-based composite Variant 94,Bio-based composite,27.2,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.8,1.0,31.7,67.0,189.61702127659575,13.387298458428102
271,Advanced Bio-based coated fiber Variant 95,Bio-based coated fiber,37.2,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.5,2.0,39.1,31.0,189.61702127659575,13.387298458428102
272,Advanced Bio-based composite Variant 96,Bio-based composite,65.3,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.8,5.0,90.3,89.0,189.61702127659575,13.387298458428102
273,Advanced Bio-based Variant 97,Bio-based (algae),11.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.5,2.0,39.2,58.0,189.61702127659575,13.387298458428102
274,Advanced Lignocellulosic Variant 98,Lignocellulosic (wood-like),39.9,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.7,1.0,73.5,80.0,189.61702127659575,13.387298458428102
275,Advanced Lignocellulosic Variant 99,Lignocellulosic (wood-like),91.3,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.8,2.0,69.8,39.0,189.61702127659575,13.387298458428102
276,Advanced Bio-based polysaccharide Variant 100,Bio-based polysaccharide,12.9,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.3,5.0,46.9,3.0,189.61702127659575,13.387298458428102
277,Advanced Metal Variant 101,Metal (aluminium),70.5,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.1,3.0,71.3,14.0,189.61702127659575,13.387298458428102
278,Advanced Metal Variant 102,Metal (steel),30.2,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.1,1.0,106.7,11.0,189.61702127659575,13.387298458428102
279,Advanced Bio-based Variant 103,Bio-based (algae),35.0,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.7,3.0,102.1,12.0,189.61702127659575,13.387298458428102
280,Advanced Bio-based polysaccharide Variant 104,Bio-based polysaccharide,43.8,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.6,2.0,43.1,18.0,189.61702127659575,13.387298458428102
281,Advanced Lignocellulosic Variant 105,Lignocellulosic,34.2,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.4,3.0,83.7,33.0,189.61702127659575,13.387298458428102
282,Advanced Inorganic Variant 106,Inorganic (silicate),30.2,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.7,4.0,45.3,0.0,189.61702127659575,13.387298458428102
283,Advanced Bio-based polymer Variant 107,Bio-based polymer (starch),85.5,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.4,5.0,22.6,18.0,189.61702127659575,13.387298458428102
284,Advanced Lignocellulosic Variant 108,Lignocellulosic,83.2,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.2,5.0,83.6,26.0,189.61702127659575,13.387298458428102
285,Advanced Fiber-based Variant 109,Fiber-based,97.5,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.3,1.0,82.2,53.0,189.61702127659575,13.387298458428102
286,Advanced Fiber-based Variant 110,Fiber-based (cellulosic),34.9,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.1,4.0,38.3,45.0,189.61702127659575,13.387298458428102
287,Advanced Bio-based polymer Variant 111,Bio-based polymer,46.7,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.3,1.0,28.0,90.0,189.61702127659575,13.387298458428102
288,Advanced Regenerated cellulose Variant 112,Regenerated cellulose,31.5,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.7,3.0,48.8,18.0,189.61702127659575,13.387298458428102
289,Advanced Bio-based coated fiber Variant 113,Bio-based coated fiber,94.5,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.1,3.0,49.6,35.0,189.61702127659575,13.387298458428102
290,Advanced Fiber-based Variant 114,Fiber-based,44.9,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.7,2.0,81.6,5.0,189.61702127659575,13.387298458428102
291,Advanced Fiber-based Variant 115,Fiber-based,61.3,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.2,2.0,66.4,73.0,189.61702127659575,13.387298458428102
292,Advanced Lignocellulosic Variant 116,Lignocellulosic (palm),19.4,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.8,2.0,93.6,98.0,189.61702127659575,13.387298458428102
293,Advanced Fiber-based Variant 117,Fiber-based (cellulosic),0.8,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.7,1.0,22.1,78.0,189.61702127659575,13.387298458428102
294,Advanced Lignocellulosic Variant 118,Lignocellulosic (palm),5.7,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.1,4.0,87.1,16.0,189.61702127659575,13.387298458428102
295,Advanced Bio-based polymer Variant 119,Bio-based polymer,84.9,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.1,5.0,96.1,57.0,189.61702127659575,13.387298458428102
296,Advanced Fiber-based from agro-residues Variant 120,Fiber-based from agro-residues,51.7,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.9,1.0,106.2,97.0,189.61702127659575,13.387298458428102
297,Advanced Lignocellulosic Variant 121,Lignocellulosic (palm),3.3,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.9,1.0,105.9,21.0,189.61702127659575,13.387298458428102
298,Advanced Lignocellulosic Variant 122,Lignocellulosic (palm),35.6,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.1,3.0,54.9,16.0,189.61702127659575,13.387298458428102
299,Advanced Metal Variant 123,Metal (aluminium),72.5,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.4,1.0,56.9,32.0,189.61702127659575,13.387298458428102
300,Advanced Bio-based Variant 124,Bio-based (microbial),54.4,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.1,1.0,69.4,30.0,189.61702127659575,13.387298458428102
301,Advanced Bio-based polyester Variant 125,Bio-based polyester,68.8,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.6,3.0,102.3,2.0,189.61702127659575,13.387298458428102
302,Advanced Bio-based polymer Variant 126,Bio-based polymer (starch),44.1,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.3,1.0,92.7,81.0,189.61702127659575,13.387298458428102
303,Advanced Agro-waste composite Variant 127,Agro-waste composite,86.2,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.6,2.0,68.3,28.0,189.61702127659575,13.387298458428102
304,Advanced Fiber-based from agro-residues Variant 128,Fiber-based from agro-residues,15.4,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,3.7,4.0,99.9,62.0,189.61702127659575,13.387298458428102
305,Advanced Fiber-based Variant 129,Fiber-based (cellulosic),13.2,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.6,5.0,32.7,22.0,189.61702127659575,13.387298458428102
306,Advanced Recycled fiber composite Variant 130,Recycled fiber composite,12.3,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,4.4,1.0,47.6,16.0,189.61702127659575,13.387298458428102
307,Advanced Bio-based coated fiber Variant 131,Bio-based coated fiber,1.8,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.4,4.0,25.4,75.0,189.61702127659575,13.387298458428102
308,Advanced Natural fiber Variant 132,Natural fiber (coir),40.7,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.1,3.0,39.7,0.0,189.61702127659575,13.387298458428102
309,Advanced Bio-based protein Variant 133,Bio-based protein,34.5,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,2.7,1.0,90.8,74.0,189.61702127659575,13.387298458428102
310,Advanced Natural fiber Variant 134,Natural fiber (protein),69.2,0.2857142857142857,108.57142857142857,India,0.33599999999999997,Plastic,Cosmetics,1.3,4.0,92.4,30.0,189.61702127659575,13.387298458428102
